DEBUG: 3.143109 ; likelihood: -0.095607
DEBUG: 109.673705 ; likelihood: 539.339409
DEBUG: 253.536932 ; likelihood: 546.319036
DEBUG: 660.425729 ; likelihood: 553.711102
DEBUG: 1156.893737 ; likelihood: 561.533919
DEBUG: 40.180005 ; likelihood: 2.470779
DEBUG: 409.007449 ; likelihood: 7.709268
DEBUG: 4693.268760 ; likelihood: 16.761481
DEBUG: 1775.292392 ; likelihood: 23.551537
DEBUG: 1008.948758 ; likelihood: 30.356579
DEBUG: 581.687421 ; likelihood: 37.670593
DEBUG: 1452.228798 ; likelihood: 44.056600
DEBUG: 496.413051 ; likelihood: 50.691138
DEBUG: 1219.477065 ; likelihood: 59.654064
DEBUG: 915.448321 ; likelihood: 65.866419
DEBUG: 1333.543089 ; likelihood: 73.973315
DEBUG: 1083.890136 ; likelihood: 81.779046
DEBUG: 70.668468 ; likelihood: 87.188114
DEBUG: 1889.294998 ; likelihood: 94.662561
DEBUG: 1819.550841 ; likelihood: 102.122597
DEBUG: 597.807712 ; likelihood: 109.424718
DEBUG: 1806.930555 ; likelihood: 117.604112
DEBUG: 297.513017 ; likelihood: 123.994631
DEBUG: 1062.444118 ; likelihood: 129.152536
DEBUG: 265.438387 ; likelihood: 133.992679
DEBUG: 1199.306789 ; likelihood: 141.382383
DEBUG: 319.936659 ; likelihood: 146.920500
DEBUG: 70.212757 ; likelihood: 151.448961
DEBUG: 357.494615 ; likelihood: 157.880786
DEBUG: 1162.066420 ; likelihood: 166.264129
DEBUG: 247.870564 ; likelihood: 171.437266
DEBUG: 1983.878183 ; likelihood: 180.129717
DEBUG: 460.200005 ; likelihood: 187.520075
DEBUG: 2111.926528 ; likelihood: 194.092103
DEBUG: 761.524688 ; likelihood: 201.142287
DEBUG: 2057.998648 ; likelihood: 206.119164
DEBUG: 1055.058659 ; likelihood: 213.472639
DEBUG: 2342.778801 ; likelihood: 222.620383
DEBUG: 898.329107 ; likelihood: 229.409818
DEBUG: 126.077492 ; likelihood: 235.066432
DEBUG: 6.304907 ; likelihood: 237.639121
DEBUG: 898.075569 ; likelihood: 243.449718
DEBUG: 486.757298 ; likelihood: 249.861282
DEBUG: 38.957612 ; likelihood: 253.865730
DEBUG: 683.187042 ; likelihood: 260.789469
DEBUG: 1165.825869 ; likelihood: 268.271800
DEBUG: 294.862679 ; likelihood: 273.941099
DEBUG: 1167.025387 ; likelihood: 281.157929
DEBUG: 802.685755 ; likelihood: 287.868594
DEBUG: 3297.667718 ; likelihood: 294.309899
DEBUG: 482.876978 ; likelihood: 301.233889
DEBUG: 244.364776 ; likelihood: 304.647317
DEBUG: 930.533761 ; likelihood: 309.805270
DEBUG: 92.000314 ; likelihood: 313.247690
DEBUG: 1417.543707 ; likelihood: 319.169887
DEBUG: 180.812402 ; likelihood: 324.860446
DEBUG: 99.465829 ; likelihood: 330.006815
DEBUG: 109.086228 ; likelihood: 334.415989
DEBUG: 679.586275 ; likelihood: 339.184043
DEBUG: 296.444319 ; likelihood: 342.307777
DEBUG: 2392.962741 ; likelihood: 346.004566
DEBUG: 1714.751440 ; likelihood: 352.040204
DEBUG: 910.438908 ; likelihood: 358.734944
DEBUG: 2084.624782 ; likelihood: 365.078062
DEBUG: 230.012513 ; likelihood: 371.271791
DEBUG: 469.900249 ; likelihood: 377.471094
DEBUG: 1260.073915 ; likelihood: 384.667268
DEBUG: 1286.292468 ; likelihood: 391.186414
DEBUG: 1535.404281 ; likelihood: 399.217027
DEBUG: 1059.118741 ; likelihood: 406.154595
DEBUG: 89.719754 ; likelihood: 411.412880
DEBUG: 493.620876 ; likelihood: 416.129683
DEBUG: 1079.866619 ; likelihood: 422.870929
DEBUG: 1165.473437 ; likelihood: 428.642336
DEBUG: 1072.872723 ; likelihood: 431.530471
DEBUG: 334.297931 ; likelihood: 437.351609
DEBUG: 29.983436 ; likelihood: 439.075029
DEBUG: 1690.033491 ; likelihood: 446.626568
DEBUG: 1258.899027 ; likelihood: 454.111344
DEBUG: 2176.875221 ; likelihood: 463.277943
DEBUG: 899.338159 ; likelihood: 469.151167
DEBUG: 896.963303 ; likelihood: 475.269122
DEBUG: 3445.283022 ; likelihood: 482.752580
DEBUG: 1455.287802 ; likelihood: 490.521243
DEBUG: 276.273239 ; likelihood: 495.789382
DEBUG: 489.979350 ; likelihood: 501.192683
DEBUG: 433.382040 ; likelihood: 507.913746
DEBUG: 741.268405 ; likelihood: 512.183184
DEBUG: 446.265222 ; likelihood: 517.249943
DEBUG: 358.004069 ; likelihood: 520.863561
DEBUG: 335.901039 ; likelihood: 526.721453
DEBUG: 1171.826695 ; likelihood: 532.942419
DEBUG: 1506.524828 ; likelihood: 540.133583
DEBUG: 22.326554 ; likelihood: 543.087704
DEBUG: 371.403056 ; likelihood: 550.035994
DEBUG: 735.196974 ; likelihood: 558.009013
DEBUG: 273.550612 ; likelihood: 562.127457
DEBUG: 420.020940 ; likelihood: 566.900688
DEBUG: 820.896455 ; likelihood: 572.022165
DEBUG: 44.112702 ; likelihood: 576.531645
DEBUG: 1034.527756 ; likelihood: 583.030078
DEBUG: 239.496943 ; likelihood: 585.976476
DEBUG: 349.604765 ; likelihood: 592.322474
DEBUG: 163.153625 ; likelihood: 597.665010
DEBUG: 96.668057 ; likelihood: 601.872692
DEBUG: 1538.682868 ; likelihood: 6.728866
DEBUG: 143.616693 ; likelihood: 11.483970
DEBUG: 1309.167670 ; likelihood: 19.878801
DEBUG: 135.425908 ; likelihood: 25.242340
DEBUG: 699.885056 ; likelihood: 31.377609
DEBUG: 1180.978492 ; likelihood: 36.269737
DEBUG: 557.848143 ; likelihood: 44.472048
DEBUG: 329.449630 ; likelihood: 50.880712
DEBUG: 250.401810 ; likelihood: 57.293526
DEBUG: 23.828684 ; likelihood: 59.403726
DEBUG: 1375.516987 ; likelihood: 66.859146
DEBUG: 1301.489997 ; likelihood: 70.223780
DEBUG: 1405.266117 ; likelihood: 75.141351
DEBUG: 1566.528620 ; likelihood: 83.669200
DEBUG: 1510.345749 ; likelihood: 91.965770
DEBUG: 553.696173 ; likelihood: 98.292233
DEBUG: 384.173376 ; likelihood: 104.181880
DEBUG: 189.069129 ; likelihood: 107.342977
DEBUG: 766.879765 ; likelihood: 113.073246
DEBUG: 2161.371261 ; likelihood: 118.676122
DEBUG: 1505.185778 ; likelihood: 126.023185
DEBUG: 227.708235 ; likelihood: 130.328308
DEBUG: 919.116048 ; likelihood: 136.877850
DEBUG: 113.730672 ; likelihood: 142.386650
DEBUG: 526.856430 ; likelihood: 146.804241
DEBUG: 176.023228 ; likelihood: 150.632060
DEBUG: 1767.066224 ; likelihood: 159.173308
DEBUG: 259.638491 ; likelihood: 164.789558
DEBUG: 34.274085 ; likelihood: 165.813624
DEBUG: 850.551004 ; likelihood: 173.208862
DEBUG: 6.951869 ; likelihood: 172.591307
DEBUG: 599.733053 ; likelihood: 178.169417
DEBUG: 1031.647424 ; likelihood: 185.235316
DEBUG: 575.118582 ; likelihood: 190.387923
DEBUG: 8.564764 ; likelihood: 191.813083
DEBUG: 424.365534 ; likelihood: 198.414170
DEBUG: 25.359406 ; likelihood: 201.565804
DEBUG: 95.449905 ; likelihood: 206.226990
DEBUG: 129.503153 ; likelihood: 209.700622
DEBUG: 726.104501 ; likelihood: 216.145065
DEBUG: 407.978725 ; likelihood: 222.437689
DEBUG: 1483.716234 ; likelihood: 228.384030
DEBUG: 1017.361571 ; likelihood: 232.546581
DEBUG: 1899.616811 ; likelihood: 240.327960
DEBUG: 134.187070 ; likelihood: 244.842108
DEBUG: 753.796475 ; likelihood: 249.628004
DEBUG: 751.743705 ; likelihood: 253.424028
DEBUG: 627.007539 ; likelihood: 258.630109
DEBUG: 1192.835212 ; likelihood: 267.049885
DEBUG: 642.210848 ; likelihood: 273.829166
DEBUG: 402.726986 ; likelihood: 280.617403
DEBUG: 753.735916 ; likelihood: 286.538672
DEBUG: 605.759519 ; likelihood: 293.049201
DEBUG: 55.429510 ; likelihood: 297.048851
DEBUG: 1982.201698 ; likelihood: 304.596218
DEBUG: 206.506357 ; likelihood: 308.712015
DEBUG: 385.479756 ; likelihood: 310.502787
DEBUG: 592.271255 ; likelihood: 313.361043
DEBUG: 71.349249 ; likelihood: 316.836659
DEBUG: 1225.456782 ; likelihood: 322.533581
DEBUG: 1746.122806 ; likelihood: 329.026238
DEBUG: 403.378192 ; likelihood: 334.437715
DEBUG: 416.946286 ; likelihood: 341.170403
DEBUG: 1015.558062 ; likelihood: 345.930312
DEBUG: 1663.752827 ; likelihood: 351.792579
DEBUG: 1724.304684 ; likelihood: 357.780855
DEBUG: 74.655583 ; likelihood: 361.497333
DEBUG: 812.834955 ; likelihood: 368.033052
DEBUG: 88.193483 ; likelihood: 372.579592
DEBUG: 197.709084 ; likelihood: 379.295447
DEBUG: 284.735870 ; likelihood: 384.288981
DEBUG: 247.376049 ; likelihood: 389.773432
DEBUG: 487.036201 ; likelihood: 396.218526
DEBUG: 943.263150 ; likelihood: 402.690545
DEBUG: 84.152597 ; likelihood: 406.441787
DEBUG: 1114.506122 ; likelihood: 414.539125
DEBUG: 1113.940919 ; likelihood: 419.001537
DEBUG: 418.719958 ; likelihood: 422.608843
DEBUG: 2538.178365 ; likelihood: 427.519167
DEBUG: 191.792087 ; likelihood: 433.206839
DEBUG: 248.607460 ; likelihood: 435.693255
DEBUG: 4310.382240 ; likelihood: 443.118855
DEBUG: 569.458548 ; likelihood: 449.344978
DEBUG: 2011.274914 ; likelihood: 456.766761
DEBUG: 251.979263 ; likelihood: 459.963321
DEBUG: 713.053491 ; likelihood: 466.217418
DEBUG: 614.514898 ; likelihood: 473.085219
DEBUG: 135.226726 ; likelihood: 478.900744
DEBUG: 649.719469 ; likelihood: 485.827291
DEBUG: 476.210360 ; likelihood: 491.921602
DEBUG: 187.128029 ; likelihood: 495.137165
DEBUG: 721.503675 ; likelihood: 502.554974
DEBUG: 199.232340 ; likelihood: 508.811574
DEBUG: 3749.787467 ; likelihood: 515.156044
DEBUG: 3460.167603 ; likelihood: 521.673747
DEBUG: 2334.374324 ; likelihood: 528.044793
DEBUG: 228.041463 ; likelihood: 534.392052
DEBUG: 703.061035 ; likelihood: 541.120947
DEBUG: 632.719723 ; likelihood: 547.020900
DEBUG: 269.669737 ; likelihood: 552.950995
DEBUG: 684.973887 ; likelihood: 7.034328
DEBUG: 284.837592 ; likelihood: 9.107073
DEBUG: 829.063077 ; likelihood: 15.188693
DEBUG: 2606.186522 ; likelihood: 20.960938
DEBUG: 204.023918 ; likelihood: 25.459789
DEBUG: 1157.972823 ; likelihood: 31.811146
DEBUG: 593.760591 ; likelihood: 37.063886
DEBUG: 311.298291 ; likelihood: 42.936915
DEBUG: 204.430249 ; likelihood: 47.126372
DEBUG: 1559.646486 ; likelihood: 52.868884
DEBUG: 547.009524 ; likelihood: 59.493693
DEBUG: 466.554846 ; likelihood: 65.765436
DEBUG: 992.612818 ; likelihood: 73.742487
DEBUG: 424.064248 ; likelihood: 78.130359
DEBUG: 440.344947 ; likelihood: 84.223575
DEBUG: 2344.530080 ; likelihood: 92.890776
DEBUG: 530.419923 ; likelihood: 97.636204
DEBUG: 2602.141200 ; likelihood: 102.384016
DEBUG: 841.206324 ; likelihood: 109.900046
DEBUG: 157.081356 ; likelihood: 115.454688
DEBUG: 252.968997 ; likelihood: 121.743912
DEBUG: 199.140931 ; likelihood: 127.293109
DEBUG: 153.826736 ; likelihood: 131.929146
DEBUG: 470.769201 ; likelihood: 137.271369
DEBUG: 1308.414368 ; likelihood: 143.091421
DEBUG: 702.241010 ; likelihood: 148.242753
DEBUG: 3334.387144 ; likelihood: 157.404106
DEBUG: 2052.560476 ; likelihood: 165.054830
DEBUG: 1992.484805 ; likelihood: 171.498202
DEBUG: 1521.135941 ; likelihood: 177.689156
DEBUG: 2127.997153 ; likelihood: 185.646467
DEBUG: 191.460170 ; likelihood: 190.052594
DEBUG: 2456.792668 ; likelihood: 195.922314
DEBUG: 449.709618 ; likelihood: 201.775110
DEBUG: 19.821361 ; likelihood: 204.539340
DEBUG: 384.347975 ; likelihood: 209.315047
DEBUG: 511.972105 ; likelihood: 215.310183
DEBUG: 4206.702607 ; likelihood: 223.535256
DEBUG: 29.462108 ; likelihood: 226.233461
DEBUG: 2655.007612 ; likelihood: 234.582479
DEBUG: 883.018236 ; likelihood: 240.960070
DEBUG: 13.130399 ; likelihood: 243.441889
DEBUG: 507.132077 ; likelihood: 250.553419
DEBUG: 246.987477 ; likelihood: 255.103545
DEBUG: 181.161565 ; likelihood: 257.384104
DEBUG: 813.426661 ; likelihood: 261.678241
DEBUG: 1418.229560 ; likelihood: 269.360990
DEBUG: 515.700834 ; likelihood: 275.862127
DEBUG: 2261.608281 ; likelihood: 284.144542
DEBUG: 277.486725 ; likelihood: 290.801607
DEBUG: 428.013564 ; likelihood: 296.800714
DEBUG: 207.606540 ; likelihood: 302.639869
DEBUG: 150.875982 ; likelihood: 306.130285
DEBUG: 458.021810 ; likelihood: 310.673761
DEBUG: 809.994666 ; likelihood: 316.506756
DEBUG: 3635.894640 ; likelihood: 323.283683
DEBUG: 1605.893696 ; likelihood: 332.392572
DEBUG: 1514.215626 ; likelihood: 338.512061
DEBUG: 2152.268569 ; likelihood: 343.239189
DEBUG: 780.187915 ; likelihood: 347.521808
DEBUG: 99.090114 ; likelihood: 350.441415
DEBUG: 173.889214 ; likelihood: 356.412522
DEBUG: 2790.048439 ; likelihood: 364.283834
DEBUG: 875.970299 ; likelihood: 371.779691
DEBUG: 516.831899 ; likelihood: 378.795344
DEBUG: 1510.039023 ; likelihood: 386.628391
DEBUG: 616.882855 ; likelihood: 388.951897
DEBUG: 877.360854 ; likelihood: 395.771231
DEBUG: 215.420741 ; likelihood: 397.124247
DEBUG: 1621.478433 ; likelihood: 405.001095
DEBUG: 406.355639 ; likelihood: 411.532428
DEBUG: 16.041338 ; likelihood: 412.762657
DEBUG: 1511.177333 ; likelihood: 420.654995
DEBUG: 543.517981 ; likelihood: 427.191444
DEBUG: 1926.748505 ; likelihood: 431.234464
DEBUG: 1491.762083 ; likelihood: 439.972745
DEBUG: 201.672316 ; likelihood: 446.675530
DEBUG: 1917.046016 ; likelihood: 452.445018
DEBUG: 810.380243 ; likelihood: 458.775505
DEBUG: 23.726054 ; likelihood: 458.328337
DEBUG: 438.464844 ; likelihood: 465.008237
DEBUG: 1649.925476 ; likelihood: 473.160961
DEBUG: 1739.910208 ; likelihood: 480.135703
DEBUG: 675.418407 ; likelihood: 483.959670
DEBUG: 586.523965 ; likelihood: 489.524092
DEBUG: 1837.649499 ; likelihood: 497.641409
DEBUG: 173.490073 ; likelihood: 503.574090
DEBUG: 28.258714 ; likelihood: 508.368721
DEBUG: 1139.821919 ; likelihood: 514.989072
DEBUG: 1105.098792 ; likelihood: 521.901633
DEBUG: 648.158698 ; likelihood: 528.045583
DEBUG: 789.261549 ; likelihood: 534.933133
DEBUG: 618.454158 ; likelihood: 540.881042
DEBUG: 1812.417570 ; likelihood: 545.981839
DEBUG: 2946.927464 ; likelihood: 554.765709
DEBUG: 108.715388 ; likelihood: 558.595835
DEBUG: 1179.026991 ; likelihood: 566.776470
DEBUG: 229.007594 ; likelihood: 572.073376
DEBUG: 478.711599 ; likelihood: 578.569384
DEBUG: 943.669586 ; likelihood: 586.201393
DEBUG: 105.145255 ; likelihood: 4.335193
DEBUG: 1185.719892 ; likelihood: 10.312626
DEBUG: 471.201001 ; likelihood: 16.814959
DEBUG: 286.848745 ; likelihood: 20.404497
DEBUG: 250.234946 ; likelihood: 27.223104
DEBUG: 1151.215359 ; likelihood: 34.600074
DEBUG: 610.457147 ; likelihood: 39.974048
DEBUG: 566.760258 ; likelihood: 47.702700
DEBUG: 1303.319979 ; likelihood: 53.947946
DEBUG: 64.886167 ; likelihood: 58.364087
DEBUG: 224.522908 ; likelihood: 62.170848
DEBUG: 62.659562 ; likelihood: 67.378245
DEBUG: 130.875199 ; likelihood: 71.179868
DEBUG: 686.431730 ; likelihood: 77.469678
DEBUG: 36.529107 ; likelihood: 79.420497
DEBUG: 517.101140 ; likelihood: 83.834855
DEBUG: 1075.705533 ; likelihood: 89.055151
DEBUG: 515.440660 ; likelihood: 92.982408
DEBUG: 2256.231162 ; likelihood: 100.888787
DEBUG: 218.504237 ; likelihood: 104.489330
DEBUG: 1025.389913 ; likelihood: 112.390624
DEBUG: 2153.093557 ; likelihood: 118.323412
DEBUG: 234.295141 ; likelihood: 122.996208
DEBUG: 140.749404 ; likelihood: 129.381394
DEBUG: 1081.578271 ; likelihood: 134.927920
DEBUG: 1120.127719 ; likelihood: 142.832024
DEBUG: 456.307371 ; likelihood: 149.346606
DEBUG: 1777.579002 ; likelihood: 156.537073
DEBUG: 58.454699 ; likelihood: 159.881888
DEBUG: 66.337347 ; likelihood: 161.836917
DEBUG: 750.264318 ; likelihood: 168.095489
DEBUG: 261.660545 ; likelihood: 172.420622
DEBUG: 986.157899 ; likelihood: 179.443186
DEBUG: 386.714693 ; likelihood: 185.244045
DEBUG: 436.111561 ; likelihood: 191.116574
DEBUG: 1194.596782 ; likelihood: 195.291654
DEBUG: 607.725467 ; likelihood: 201.706092
DEBUG: 219.999154 ; likelihood: 207.316343
DEBUG: 0.428672 ; likelihood: 205.649356
DEBUG: 1090.699959 ; likelihood: 212.812383
DEBUG: 766.533874 ; likelihood: 218.790118
DEBUG: 849.251045 ; likelihood: 226.702961
DEBUG: 175.459545 ; likelihood: 231.390181
DEBUG: 608.739165 ; likelihood: 236.490979
DEBUG: 1710.110758 ; likelihood: 243.726316
DEBUG: 376.599729 ; likelihood: 249.002697
DEBUG: 54.081231 ; likelihood: 252.867683
DEBUG: 976.684929 ; likelihood: 259.984786
DEBUG: 282.261002 ; likelihood: 258.403845
DEBUG: 315.539863 ; likelihood: 264.191827
DEBUG: 746.702954 ; likelihood: 266.935495
DEBUG: 1094.168378 ; likelihood: 270.810325
DEBUG: 972.403404 ; likelihood: 278.574457
DEBUG: 1284.203413 ; likelihood: 285.794380
DEBUG: 284.819657 ; likelihood: 290.933600
DEBUG: 392.390243 ; likelihood: 297.493804
DEBUG: 1754.020161 ; likelihood: 306.083824
DEBUG: 1448.743760 ; likelihood: 309.778935
DEBUG: 490.191320 ; likelihood: 314.862729
DEBUG: 280.199932 ; likelihood: 319.299817
DEBUG: 1656.007543 ; likelihood: 326.627660
DEBUG: 1002.476698 ; likelihood: 334.344947
DEBUG: 189.675199 ; likelihood: 338.643928
DEBUG: 863.246217 ; likelihood: 344.898154
DEBUG: 356.185121 ; likelihood: 351.617829
DEBUG: 93.507676 ; likelihood: 356.908303
DEBUG: 2345.433119 ; likelihood: 365.127861
DEBUG: 2349.801061 ; likelihood: 372.740640
DEBUG: 1119.762353 ; likelihood: 379.885279
DEBUG: 241.925735 ; likelihood: 386.661448
DEBUG: 125.466457 ; likelihood: 391.354161
DEBUG: 1510.456960 ; likelihood: 400.052017
DEBUG: 699.547612 ; likelihood: 406.522524
DEBUG: 7.761606 ; likelihood: 409.663216
DEBUG: 1965.500406 ; likelihood: 416.100194
DEBUG: 215.199611 ; likelihood: 421.711882
DEBUG: 1890.820625 ; likelihood: 429.989482
DEBUG: 869.291922 ; likelihood: 433.983917
DEBUG: 200.643085 ; likelihood: 437.913060
DEBUG: 658.716966 ; likelihood: 444.092120
DEBUG: 123.503597 ; likelihood: 448.849064
DEBUG: 466.749715 ; likelihood: 452.007813
DEBUG: 475.035349 ; likelihood: 457.229207
DEBUG: 901.393425 ; likelihood: 461.891312
DEBUG: 0.341968 ; likelihood: 461.490305
DEBUG: 80.413914 ; likelihood: 463.893635
DEBUG: 530.444372 ; likelihood: 470.968197
DEBUG: 106.169769 ; likelihood: 476.931370
DEBUG: 625.078491 ; likelihood: 481.294213
DEBUG: 2351.884889 ; likelihood: 488.313072
DEBUG: 452.619409 ; likelihood: 492.481526
DEBUG: 94.153658 ; likelihood: 495.841964
DEBUG: 7.560196 ; likelihood: 498.081090
DEBUG: 358.434180 ; likelihood: 502.491241
DEBUG: 2500.396851 ; likelihood: 510.911865
DEBUG: 1179.469343 ; likelihood: 515.222337
DEBUG: 543.035831 ; likelihood: 519.497266
DEBUG: 107.025594 ; likelihood: 524.819572
DEBUG: 541.785587 ; likelihood: 531.403686
DEBUG: 3025.030331 ; likelihood: 538.895356
DEBUG: 838.068683 ; likelihood: 3.707301
DEBUG: 793.049275 ; likelihood: 7.070298
DEBUG: 2597.201509 ; likelihood: 15.077378
DEBUG: 9.378245 ; likelihood: 16.754010
DEBUG: 1503.866120 ; likelihood: 25.067294
DEBUG: 1550.044137 ; likelihood: 30.875979
DEBUG: 63.755264 ; likelihood: 35.912468
DEBUG: 564.823023 ; likelihood: 39.695018
DEBUG: 898.974244 ; likelihood: 46.914262
DEBUG: 303.815893 ; likelihood: 52.423818
DEBUG: 890.980970 ; likelihood: 53.785971
DEBUG: 889.560149 ; likelihood: 57.890631
DEBUG: 127.070073 ; likelihood: 62.999515
DEBUG: 2318.179528 ; likelihood: 70.592615
DEBUG: 578.711315 ; likelihood: 77.711779
DEBUG: 20.906428 ; likelihood: 77.984422
DEBUG: 2449.267400 ; likelihood: 85.695175
DEBUG: 94.026863 ; likelihood: 90.947411
DEBUG: 308.091506 ; likelihood: 94.496298
DEBUG: 334.481535 ; likelihood: 97.905947
DEBUG: 38.047626 ; likelihood: 99.453668
DEBUG: 303.761870 ; likelihood: 102.989973
DEBUG: 25.128201 ; likelihood: 106.502942
DEBUG: 185.522289 ; likelihood: 111.770359
DEBUG: 674.951293 ; likelihood: 117.805777
DEBUG: 212.134100 ; likelihood: 121.241805
DEBUG: 580.410794 ; likelihood: 128.153433
DEBUG: 208.849360 ; likelihood: 133.392274
DEBUG: 740.210470 ; likelihood: 137.946574
DEBUG: 171.852653 ; likelihood: 138.953083
DEBUG: 2.059488 ; likelihood: 138.129305
DEBUG: 73.808227 ; likelihood: 143.416423
DEBUG: 1443.341967 ; likelihood: 149.032271
DEBUG: 1489.941292 ; likelihood: 153.761645
DEBUG: 303.978094 ; likelihood: 157.266134
DEBUG: 160.914596 ; likelihood: 161.395598
DEBUG: 229.699585 ; likelihood: 166.285970
DEBUG: 515.558518 ; likelihood: 171.269825
DEBUG: 179.548673 ; likelihood: 176.397310
DEBUG: 2085.509102 ; likelihood: 184.210015
DEBUG: 67.763413 ; likelihood: 186.175545
DEBUG: 1642.135483 ; likelihood: 193.317032
DEBUG: 2367.449310 ; likelihood: 197.680747
DEBUG: 129.938059 ; likelihood: 202.103501
DEBUG: 153.754103 ; likelihood: 206.110248
DEBUG: 621.393619 ; likelihood: 210.763388
DEBUG: 627.373025 ; likelihood: 217.023869
DEBUG: 83.955488 ; likelihood: 220.350971
DEBUG: 1243.274008 ; likelihood: 228.255945
DEBUG: 406.446740 ; likelihood: 230.323378
DEBUG: 4322.288970 ; likelihood: 238.372022
DEBUG: 383.854275 ; likelihood: 242.880011
DEBUG: 2864.090053 ; likelihood: 251.215843
DEBUG: 565.237183 ; likelihood: 255.591472
DEBUG: 436.049983 ; likelihood: 260.835157
DEBUG: 1615.097556 ; likelihood: 267.697157
DEBUG: 556.845944 ; likelihood: 274.084549
DEBUG: 3777.485276 ; likelihood: 281.565970
DEBUG: 1079.524789 ; likelihood: 286.440406
DEBUG: 1744.347229 ; likelihood: 294.516481
DEBUG: 495.615953 ; likelihood: 299.834680
DEBUG: 5427.906861 ; likelihood: 309.300128
DEBUG: 2161.073824 ; likelihood: 314.544215
DEBUG: 194.494013 ; likelihood: 319.842803
DEBUG: 3272.752925 ; likelihood: 327.697722
DEBUG: 1002.749860 ; likelihood: 335.789645
DEBUG: 57.618783 ; likelihood: 333.252209
DEBUG: 174.712760 ; likelihood: 334.233785
DEBUG: 1352.546339 ; likelihood: 341.435868
DEBUG: 146.376720 ; likelihood: 344.561604
DEBUG: 3694.530182 ; likelihood: 354.048960
DEBUG: 826.118002 ; likelihood: 360.201564
DEBUG: 914.562361 ; likelihood: 366.860659
DEBUG: 1530.062892 ; likelihood: 373.227929
DEBUG: 1077.276893 ; likelihood: 380.277750
DEBUG: 159.552731 ; likelihood: 383.127923
DEBUG: 4799.633977 ; likelihood: 389.827062
DEBUG: 9.243294 ; likelihood: 392.875135
DEBUG: 253.290825 ; likelihood: 396.907254
DEBUG: 718.758168 ; likelihood: 402.042059
DEBUG: 1263.124680 ; likelihood: 407.694356
DEBUG: 174.619740 ; likelihood: 413.348819
DEBUG: 210.276394 ; likelihood: 417.833955
DEBUG: 1587.720853 ; likelihood: 426.473893
DEBUG: 3355.784890 ; likelihood: 435.816062
DEBUG: 113.719726 ; likelihood: 441.681478
DEBUG: 2579.530269 ; likelihood: 449.739832
DEBUG: 455.465639 ; likelihood: 455.681586
DEBUG: 303.887072 ; likelihood: 459.884387
DEBUG: 1984.854423 ; likelihood: 468.713088
DEBUG: 1783.218583 ; likelihood: 473.036470
DEBUG: 67.762389 ; likelihood: 477.889057
DEBUG: 202.980548 ; likelihood: 480.725301
DEBUG: 1270.092259 ; likelihood: 487.316415
DEBUG: 304.060928 ; likelihood: 491.949116
DEBUG: 963.216334 ; likelihood: 495.137512
DEBUG: 620.722745 ; likelihood: 502.104447
DEBUG: 1639.060885 ; likelihood: 509.670197
DEBUG: 164.726356 ; likelihood: 514.823780
DEBUG: 1008.099843 ; likelihood: 519.820925
DEBUG: 897.083633 ; likelihood: 7.212110
DEBUG: 89.753481 ; likelihood: 11.499044
DEBUG: 621.650970 ; likelihood: 17.507657
DEBUG: 121.397870 ; likelihood: 22.678887
DEBUG: 1059.235242 ; likelihood: 24.298571
DEBUG: 1236.719302 ; likelihood: 31.144476
DEBUG: 44.212688 ; likelihood: 35.422445
DEBUG: 448.967318 ; likelihood: 40.251613
DEBUG: 2020.475982 ; likelihood: 45.874268
DEBUG: 1064.671102 ; likelihood: 51.131009
DEBUG: 501.008933 ; likelihood: 56.420247
DEBUG: 196.759882 ; likelihood: 62.552066
DEBUG: 147.260660 ; likelihood: 63.628852
DEBUG: 846.855047 ; likelihood: 69.374411
DEBUG: 1036.624882 ; likelihood: 75.115262
DEBUG: 551.162612 ; likelihood: 80.342785
DEBUG: 37.003056 ; likelihood: 83.692134
DEBUG: 1726.572828 ; likelihood: 90.849305
DEBUG: 16.244929 ; likelihood: 94.838001
DEBUG: 320.337553 ; likelihood: 100.779430
DEBUG: 3239.754257 ; likelihood: 105.129160
DEBUG: 241.323968 ; likelihood: 106.416493
DEBUG: 1644.959199 ; likelihood: 113.758463
DEBUG: 279.155109 ; likelihood: 119.610824
DEBUG: 1247.901533 ; likelihood: 127.761761
DEBUG: 1963.147789 ; likelihood: 133.538100
DEBUG: 287.320044 ; likelihood: 136.533792
DEBUG: 53.022871 ; likelihood: 139.866003
DEBUG: 85.081993 ; likelihood: 144.360563
DEBUG: 1187.268193 ; likelihood: 151.786762
DEBUG: 2254.500417 ; likelihood: 157.790784
DEBUG: 41.890194 ; likelihood: 162.616920
DEBUG: 1129.961330 ; likelihood: 170.422376
DEBUG: 599.873583 ; likelihood: 177.056399
DEBUG: 1773.799867 ; likelihood: 184.903411
DEBUG: 499.170807 ; likelihood: 191.651442
DEBUG: 1446.945397 ; likelihood: 198.953109
DEBUG: 1676.903760 ; likelihood: 206.331317
DEBUG: 268.866793 ; likelihood: 209.583995
DEBUG: 371.133367 ; likelihood: 216.962391
DEBUG: 28.032391 ; likelihood: 218.823974
DEBUG: 139.013769 ; likelihood: 222.703739
DEBUG: 297.253213 ; likelihood: 226.860128
DEBUG: 1139.439393 ; likelihood: 233.089156
DEBUG: 1738.009904 ; likelihood: 239.953029
DEBUG: 115.558431 ; likelihood: 245.042184
DEBUG: 828.891754 ; likelihood: 250.016029
